TI831061A,TI831061B,TI831060A,TI831060B,XSI831090,XSI831091,XSI831092,LSI831010,LSI831011,LSI831012,PZI831003,PZI831004,PZI831005,TI831001,FI821002,PI821019,TSI821017,TSI821018,TSI821019,PZI831006,PZI831007,PZI831008,TI831002,TI831063A,TI831063B,TI831062A,TI831062B,VSI831091A,VSI831091B,VSI831090A,VSI831090B,SZI831090,TI831064A,TI831064B,VSI831092B,VSI831093A,VSI831093B,TI831065A,TI831065B,PX8310_1_NM1/NUM1.PV,PSI831047,PSI831048,PSI831049,TSI831042,TSI831043,TSI831044,OutsideTemperature,VSI831092A
62.6000023,67.3,64.2000046,61.4,-0.036125004,-0.029600024,-0.015312493,378.9,385.573456,385.065,17.44,17.4767189,17.4665623,304.832184,119.337418,49.7844353,418.040619,418.28125,418.309357,4.6165,4.6533,4.6509,185.416656,83,83.7000046,88.3,76.7000046,17.19,20.633749,25.7825,20.025,6175.22,82.3,81.4,5.5925,8.5225,9.14375,85.6,85.2000046,0,2.1008,2.08565,2.082275,47.3418732,47.140625,47.3393745,33.74062347,5.86875
62.7,67.6,64.2000046,61.4,-0.038975,-0.032037497,-0.017362475,365.71,370.8997,371.365,17.44,17.4664059,17.4665623,305.2662,119.6723,49.822052,418.446869,418.6906,418.818756,4.6181,4.6533,4.63785,185.416656,83,83.8,88.3,76.8,17.14875,21.28375,25.945,19.8625,6179.90332,82.5,81.5,5.5925,8.8075,9.38875,85.6,85.3,0,2.1008,2.08565,2.082275,47.4031258,47.2018738,47.4206238,32.90625,6.07375
63.2,68.3,64.4,61.7,-0.03978747,-0.032862485,-0.018575013,351.055,356.0611,356.685,17.4348431,17.4614067,17.4665623,305.2662,119.404343,49.48351,418.243744,418.4875,418.409363,4.59695,4.63865,4.6297,185.185181,83.2000046,83.8,88.4,77.1,16.945,21,25.7012482,19.7799988,6172.082,82.6,81.8,5.43,8.645,9.14375,85.8,85.4,0,2.0943,2.07915,2.07575,47.8918762,47.67125,47.8700027,32.38750076,5.99125
62.9,67.9,64,61.3,-0.039387524,-0.032862485,-0.018175006,337.210022,341.392334,342.330017,17.4348431,17.4562511,17.4564075,304.832184,119.065407,49.74682,417.8375,418.181244,418.309357,4.59205,4.63535,4.6362,185.069443,83,83.7000046,88.3,76.8,17.14875,20.79625,25.7825,19.8625,6178.3584,82.3,81.5,5.5925,8.685,9.26625,85.7000046,85.2000046,0,2.10325,2.08565,2.08065,47.4031258,47.2018738,47.4,31.95937538,5.8275
62.5,67.6,63.6000023,60.9,-0.0406,-0.033675015,-0.0194,323.860016,326.8784,327,17.4501553,17.4767189,17.4768753,305.8449,119.656433,49.74682,418.853119,419.303131,419.125,4.6051,4.64515,4.6346,185.763885,82.8,83.5,88.2000046,76.5,17.23,20.5925,25.7012482,19.74,6179.90332,82.1,81.1,5.51125,8.48125,9.224999,85.6,85.2000046,0,2.10975,2.0922,2.0888,46.9143753,46.6918755,46.9106255,31.30624962,5.8275
62.3,67.4,63.4,60.8,-0.040199995,-0.032862485,-0.018987477,309.69,311.390533,312.485016,17.4196873,17.4460945,17.45125,303.240753,117.662384,50.1041679,417.025,417.465637,417.390625,4.57255,4.6142,4.602,183.333328,83,83.6,88.5,76.3,17.10875,20.2675,25.5787487,20.025,6179.90332,81.8,80.8,5.47125,8.645,9.38875,85.5,85.1,0,2.10975,2.0922,2.0888,46.7718735,46.52875,46.7675,33.375,5.7875
62.2,67.1,63.2,60.6000023,-0.041012526,-0.033675015,-0.019800007,297.315,297.371033,297.315,17.4501553,17.4767189,17.4768753,305.2662,119.33667,49.84086,418.243744,418.6906,418.615631,4.60675,4.6533,4.64435,185.416656,82.7000046,83.4,88.2000046,76.2000046,17.14875,20.5925,25.7012482,19.7799988,6178.3584,81.7000046,80.7000046,5.51125,8.48125,9.224999,85.6,85.2000046,0,2.113825,2.09545,2.092075,46.4868736,46.263752,46.4618759,32.734375,5.91
62,66.9,63.1000023,60.4,-0.0406,-0.03408748,-0.020624995,282.824982,280.744446,282.145,17.4501553,17.4767189,17.4768753,305.555542,118.29705,49.5963554,418.446869,418.893768,418.918762,4.54485,4.62235,4.5987,184.490738,82.7000046,83.3,88,76.1,16.7825,20.34875,25.7012482,19.74,6167.35,81.7000046,80.7000046,5.67375,8.318749,9.38875,85.7000046,85.3,0,2.11545,2.09055,2.087175,46.3243752,46.1206245,46.2775,33.54375076,5.86875
61.9,66.9,63,60.3,-0.041012526,-0.033675015,-0.019800007,270.285,266.070648,266.650024,17.4501553,17.4767189,17.4768753,304.542816,118.838074,49.7280121,417.431244,417.771881,417.796875,4.60345,4.64515,4.6313,184.722214,82.7000046,83.2000046,88.1,76,16.86375,20.34875,25.7825,19.94375,6175.22,81.5,80.4,5.71499968,8.2375,9.224999,85.5,85.2000046,0,2.11545,2.0987,2.094525,46.14125,45.9575,46.1556244,32.35000229,5.95125
61.9,66.7000046,63.4,60.5,-0.037750006,-0.030012488,-0.016550005,255.305008,249.7637,249.200012,17.4603119,17.4920311,17.4768753,305.555542,119.879883,49.57755,418.446869,418.790649,418.715637,4.61975,4.66475,4.65415,185.879623,82.5,83.5,88,76.1,17.0275,20.39,25.8637486,20.22875,6175.22,81.6,80.5,5.67375,8.2375,9.184999,85.5,85.2000046,0,2.1114,2.09545,2.092075,46.30375,46.1206245,46.2981262,31.49062347,5.95125
61.8,66.3,63.6000023,60.7,-0.03408748,-0.026337504,-0.012875021,242.605,235.419556,233.540009,17.4145317,17.4307823,17.4360943,304.832184,118.599861,49.76563,418.040619,418.384369,418.309357,4.6051,4.6517,4.63785,185.069443,82.7000046,83.5,88.2000046,76,16.86375,20.145,25.7825,20.06625,6181.49658,81.6,80.5,5.55250025,8.8075,9.14375,85.5,85.1,0,2.113025,2.093825,2.09045,46.28375,46.079998,46.2981262,30.55312729,5.99125
61.4,65.8,63.5,60.4,-0.031237483,-0.023487508,-0.009612501,227.135,216.994949,218.045,17.4451561,17.4715633,17.4665623,305.2662,119.355553,49.7280121,418.243744,418.4875,418.409363,4.62465,4.64845,4.6346,185.763885,82.4,83.5,88,75.8,17.10875,20.18625,26.0262489,20.1887512,6175.22,81.5,80.4,5.75499964,8.685,9.224999,85.3,84.9,0,2.11545,2.099525,2.09535,46.0593758,45.8756256,46.0331268,29.09375191,5.74624968
61.3,65.8,63.5,60.3,-0.03206247,-0.02429998,-0.010424972,211.99,204.933289,204.180008,17.51625,17.5379677,17.5379677,305.121521,120.661278,49.3518524,418.243744,418.4875,418.512482,4.6051,4.6468,4.6346,184.722214,82.4,83.5,87.8,75.8,17.10875,19.7799988,25.945,19.8625,6168.89551,81.6,80.5,5.67375,8.318749,9.26625,85.4,85,0,2.118725,2.10035,2.09535,45.9781265,45.7943726,45.9712524,28.26874924,6.07375
61.1000023,64.8,63.9,60.7,-0.022287488,-0.01613748,-0.001462519,197.985,187.977051,186.4,17.4246864,17.45125,17.45125,304.6875,120.302895,49.74682,417.8375,418.078125,418.103119,4.5839,4.6321,4.61665,185.185181,82.4,83.6,87.9,75.7000046,17.14875,20.3075,26.0262489,20.27,6175.22,81.7000046,80.6,5.75499964,8.88875,9.14375,85.3,85,0,2.118725,2.0987,2.09535,45.9781265,45.814373,45.9918747,27.41250038,6.03250027
61.2,65.1,63.7,60.6000023,-0.02717501,-0.021037519,-0.005937517,225.50499,216.345673,216.409988,17.4704685,17.4971867,17.5023441,306.278931,121.706345,49.29543,419.3625,419.709381,419.53125,4.59855,4.67285,4.62805,186.226852,82.2000046,83.6,87.6,75.8,16.945,20.18625,26.18875,20.06625,6179.90332,81.7000046,80.5,5.8375,8.8075,9.224999,85.3,85,0,2.1171,2.0987,2.09535,45.9781265,45.814373,45.9918747,25.49687576,6.07375
61.1000023,64.5,64,60.8,-0.02107501,-0.015737474,-0.001462519,389.81,404.972,396.485,17.4501553,17.4715633,17.4768753,303.3854,123.143219,49.5963554,416.818726,417.362518,417.2875,4.6018,4.637,4.6232,183.564819,82.4,83.8,87.9,75.7000046,16.45625,19.495,25.945,19.9037514,6176.765,82,80.9,5.71499968,8.88875,9.26625,85.6,85.2000046,0,2.11465,2.097075,2.0929,46.01875,45.8756256,46.0331268,24.78750038,5.95125
61,64.1,64.1,60.9,-0.01700002,-0.01206249,0.003025055,439.8,451.6004,451.94,17.4298439,17.4562511,17.4614067,305.2662,123.423386,49.65278,418.040619,418.28125,418.409363,4.59695,4.63375,4.6199,185.300919,82.2000046,83.9,87.7000046,75.7000046,16.7825,19.69875,26.4324989,20.22875,6176.765,82.2000046,81,5.75499964,8.72625,8.98,85.6,85.2000046,0,2.113825,2.097075,2.0929,46.01875,45.7943726,45.9712524,22.328125,6.44
60.7,63.9,64.3,60.9,-0.01700002,-0.011250019,0.003849983,425.31,434.644165,433.995,17.4909382,17.5123444,17.5176563,303.674774,123.363266,49.8596649,417.431244,417.771881,417.696869,4.63275,4.67615,4.66065,184.490738,82.3,84,87.9,75.5,16.9037514,19.41375,26.0262489,19.94375,6170.489,82,80.9,5.75499964,8.685,9.14375,85.4,85.1,0,2.118725,2.0987,2.09535,45.8968773,45.7125,45.8693733,23.1875,6.07375
60.8,64,64.7000046,61.1000023,-0.014562488,-0.009612501,0.005887508,414.4,422.5775,423.885,17.4246864,17.4614067,17.4665623,304.542816,123.181824,49.6903954,417.8375,418.28125,418.206238,4.6116,4.65495,4.6411,184.606476,82.3,84.1,87.8,75.7000046,17.10875,20.02375,26.1074982,20.1887512,6172.082,82.1,81,5.67375,8.5625,9.14375,85.5,85.1,0,2.1171,2.097075,2.0937,46.14125,45.9575,46.1143761,23.77812576,6.03250027
60.6000023,63.6000023,64.7000046,61,-0.013750017,-0.007987499,0.006700039,400.07,407.908783,407.245026,17.4348431,17.45125,17.4564075,304.542816,122.995392,49.8596649,418.040619,418.4875,418.309357,4.6116,4.6533,4.646,185.069443,82.1,84,87.8,75.4,16.61875,19.29125,26.0262489,20.1475,6172.082,82.2000046,81,5.5925,8.645,9.224999,85.4,85.1,0,2.1171,2.0979,2.0937,45.8968773,45.6925,45.89,23.95937347,5.91
60.5,63.7,64.8,61,-0.013750017,-0.007987499,0.00751245,386.88,393.07016,392.89502,17.44,17.4614067,17.4665623,305.4109,123.589027,49.57755,418.446869,418.790649,418.918762,4.62465,4.6631,4.6574,185.300919,82,84,87.7000046,75.4,17.0275,19.25125,25.945,19.9849987,6172.082,82.2000046,81,5.67375,8.72625,9.38875,85.3,85,0,2.11545,2.09545,2.09535,45.8968773,45.6925,45.89,23.19687462,5.91
60.7,63.8,65,61.2,-0.012525022,-0.006362498,0.009549975,374.175,380.029572,380.17,17.4348431,17.4614067,17.4665623,305.555542,122.89959,49.7280121,418.65,418.996857,419.021881,4.60835,4.6468,4.6346,185.416656,82.1,84.1,87.7000046,75.6,16.86375,19.9425,26.2699986,20.515,6175.22,82.3,81.1,5.51125,8.72625,8.98,85.5,85.1,0,2.1122,2.088925,2.087175,46.14125,45.9168777,46.1143761,23.51250076,5.8275
60.8,63.8,65.3,61.4,-0.011712492,-0.005949974,0.010362506,359.195,362.748718,364.19,17.44,17.4614067,17.4665623,305.2662,122.617783,49.4647026,417.8375,418.28125,418.103119,4.566,4.60435,4.59055,184.606476,82.1,84.2000046,87.7000046,75.7000046,16.415,19.455,25.8637486,19.9849987,6172.082,82.3,81.2000046,5.67375,9.255,9.14375,85.5,85.1,0,2.1114,2.091375,2.088,46.2631264,46.079998,46.2368774,23.50625038,6.15499973
60.8,63.9,65.4,61.4,-0.010900021,-0.005137503,0.010362506,348.775,352.6399,353.75,17.4654675,17.4868755,17.4870319,304.398132,123.542747,49.7844353,417.328125,417.668762,417.696869,4.59205,4.63375,4.6248,184.259262,82.2000046,84.2000046,87.9,75.7000046,16.7825,20.02375,26.0262489,20.27,6170.489,82.4,81.2000046,5.51125,8.93,9.0625,85.5,85.2000046,0,2.110575,2.091375,2.087175,46.3649979,46.16125,46.2981262,23.921875,6.23625
60.8,63.9,65.4,61.5,-0.010900021,-0.004724979,0.011187553,334.445,338.945038,339.07,17.4451561,17.4664059,17.4665623,305.2662,123.120956,49.76563,418.243744,418.6906,418.715637,4.6165,4.65005,4.6346,185.300919,82.2000046,84.2000046,87.9,75.8,16.98625,20.02375,25.945,20.27,6175.22,82.3,81.2000046,5.63375,8.88875,9.14375,85.5,85.1,0,2.113025,2.093,2.08555,46.4056244,46.2025,46.3393745,23.23125076,6.15499973
60.9,64,65.5,61.5,-0.010900021,-0.00553751,0.010362506,324.35,327.697479,326.835,17.4298439,17.4562511,17.4665623,305.121521,123.314972,49.7280121,418.243744,418.6906,418.715637,4.6002,4.6419,4.6297,185.416656,82.2000046,84.3,87.8,75.8,16.8225,19.0475,25.7825,20.025,6173.627,82.4,81.3,5.51125,8.8075,9.02125,85.5,85.2000046,0,2.10245,2.088925,2.08555,46.5075,46.3243752,46.4818764,23.30312347,5.91
60.9,64.1,65.5,61.5,-0.011712492,-0.005949974,0.009549975,310.015,312.699066,312.64502,17.4348431,17.4664059,17.4768753,305.2662,123.010094,49.6339722,418.550018,419.0969,419.125,4.61485,4.65655,4.64435,185.300919,82.2000046,84.2000046,87.9,75.9,16.9037514,19.29125,25.6199989,19.94375,6175.22,82.4,81.3,5.47,8.685,8.89875,85.3,85,0,2.10895,2.088925,2.0839,46.5681267,46.3243752,46.5225029,23.61250114,5.99125
60.9,64,65.6,61.6000023,-0.010900021,-0.004724979,0.011187553,293.085,294.763916,295.685,17.4654675,17.4868755,17.4920311,304.832184,123.691216,49.7280121,418.040619,418.28125,418.309357,4.61,4.6582,4.6362,185.185181,82.2000046,84.2000046,87.8,75.8,16.61875,19.455,25.945,20.06625,6170.489,82.5,81.4,5.51125,8.8075,9.0625,85.5,85.1,0,2.110575,2.0922,2.0888,46.5075,46.3243752,46.5225029,23.88125038,5.99125
60.9,64.1,65.6,61.6000023,-0.010900021,-0.004724979,0.011187553,283.64,282.047974,282.960022,17.4553127,17.48172,17.4870319,305.121521,123.077866,49.5587425,418.243744,418.6906,418.615631,4.61,4.6517,4.63945,185.185181,82.1,84.2000046,87.8,75.8,16.49625,19.57625,25.8225,19.9849987,6175.22,82.4,81.3,5.43,8.88875,9.0625,85.3,85,0,2.10975,2.093,2.0888,46.5681267,46.3856239,46.5025024,23.79062462,5.91
60.8,63.9,65.7000046,61.6000023,-0.008862495,-0.003499985,0.012412548,271.915,267.698853,268.935,17.4501553,17.4767189,17.4818745,305.121521,123.033592,49.5963554,418.243744,418.5875,418.612518,4.61,4.6517,4.63945,185.069443,82.2000046,84.1,87.8,75.8,16.8225,19.57625,25.7012482,20.06625,6175.22,82.5,81.4,5.43,8.5625,9.0625,85.4,85,0,2.110575,2.0922,2.087175,46.5275,46.345,46.5025024,23.76250076,5.8275
61,64.1,65.8,61.7,-0.010487497,-0.004312515,0.011600018,257.255,252.700455,252.62001,17.4451561,17.4715633,17.4768753,305.555542,123.332512,49.5587425,418.853119,419.0969,419.125,4.60345,4.64515,4.6346,185.300919,82.2000046,84.2000046,87.9,76,16.86375,19.6575,25.6199989,19.94375,6178.3584,82.6,81.5,5.5925,8.318749,8.89875,85.4,85,0,2.1122,2.09055,2.0839,46.65,46.4881248,46.645,23.82500076,5.91
60.9,63.9,65.7000046,61.6000023,-0.009675026,-0.004312515,0.011999965,244.88,237.866852,237.78,17.44,17.4562511,17.4665623,305.555542,123.484177,49.5023155,418.853119,419.2,419.125,4.5953,4.6419,4.6248,185.648148,82.1,84.1,87.7000046,75.8,16.66,19.9425,25.90375,19.9849987,6170.489,82.5,81.4,5.5925,8.685,9.14375,85.4,85,0,2.1114,2.093,2.09045,46.5481262,46.3856239,46.5225029,23.74374962,5.99125
61.1000023,64.2000046,65.9,61.8,-0.009675026,-0.004724979,0.011999965,229.575,221.070435,220.654984,17.4603119,17.4868755,17.4971867,304.832184,123.3629,49.5963554,418.040619,418.28125,418.309357,4.61,4.6517,4.63785,185.069443,82.3,84.2000046,87.9,76,16.741251,19.7799988,25.8637486,20.06625,6175.22,82.6,81.5,5.51125,8.84875,9.224999,85.4,85.1,0,2.10895,2.088925,2.08555,46.7718735,46.6106224,46.7881279,23.63124847,5.91
60.8,63.8,65.7000046,61.6000023,-0.008449972,-0.003499985,0.012812495,217.195,207.865051,207.44,17.4298439,17.45125,17.4564075,305.121521,123.074806,49.6339722,418.143738,418.5875,418.512482,4.61325,4.6468,4.6411,185.300919,82.1,84.1,87.8,75.7000046,16.45625,19.69875,25.5787487,19.9037514,6168.89551,82.5,81.3,5.47,8.5625,8.89875,85.4,85.1,0,2.11545,2.09545,2.092075,46.5075,46.3243752,46.5025024,23.75937462,5.91
60.8,63.8,65.7000046,61.6000023,-0.009275019,-0.003912508,0.012812495,202.220016,192.377182,191.62001,17.4196873,17.4460945,17.45125,304.832184,123.486595,49.5963554,418.243744,418.5875,418.715637,4.6116,4.6582,4.63945,185.300919,82.1,84.1,87.7000046,75.8,16.61875,19.495,25.945,19.74,6168.89551,82.6,81.4,5.55250025,8.8075,8.98,85.4,85.1,0,2.10975,2.094625,2.092075,46.5481262,46.3656235,46.5225029,23.80937576,5.99125
60.8,63.9,65.9,61.6000023,-0.009675026,-0.003499985,0.011999965,189.84,179.171783,178.900009,17.3229675,17.3492184,17.369688,303.096069,121.348,49.9537048,417.025,417.465637,417.390625,4.6018,4.6468,4.6313,184.143509,82.3,84,88.3,75.8,16.86375,20.18625,25.4975,20.27,6170.489,82.4,81.3,5.43,8.685,9.0625,85.3,85,0,2.113025,2.093825,2.09045,46.5681267,46.345,46.5225029,23.78125,5.74624968
60.8,64.2000046,65.9,61.5,-0.010900021,-0.003912508,0.011999965,321.740021,325.0854,326.18,17.328125,17.36453,17.3543758,304.6875,121.03862,49.9160919,418.446869,418.893768,418.715637,4.60835,4.65005,4.6346,185.763885,82.2000046,84,88.1,75.8,17.0675,19.73875,25.375,19.74,6178.3584,82.5,81.3,5.63375,8.72625,9.0625,85.3,85,0,2.1122,2.09545,2.09045,46.5481262,46.3656235,46.5225029,23.86874962,6.07375
60.9,64.1,65.8,61.6000023,-0.01008749,-0.003087521,0.013224959,432.31,443.124756,443.13,17.328125,17.3492184,17.3543758,304.1088,122.872963,50.02894,417.8375,418.384369,418.206238,4.62625,4.67775,4.66065,185.763885,82.2000046,84,88,75.8,17.475,20.0637512,25.8637486,20.10625,6168.89551,82.7000046,81.6,5.67375,8.5625,8.89875,85.6,85.3,0,2.1114,2.093,2.09045,46.5681267,46.40625,46.5431252,24.00312614,5.95125
60.8,64,65.8,61.6000023,-0.009275019,-0.003087521,0.013224959,434.755,445.731934,445.09,17.3026562,17.32875,17.328907,305.121521,123.917778,49.7280121,418.446869,418.996857,418.918762,4.6116,4.64845,4.63295,185.879623,82.1,84,87.7000046,75.8,17.23,20.0637512,26.1487522,20.025,6167.35,82.9,81.8,5.51125,8.48125,8.735001,85.8,85.4,0,2.113025,2.09545,2.09045,46.5681267,46.3656235,46.5025024,24.72500038,5.8275
60.9,64,65.9,61.7,-0.008449972,-0.00227499,0.013637543,421.24,431.0581,431.059967,17.3484383,17.3746872,17.3748436,304.1088,123.810509,49.76563,418.040619,418.384369,418.409363,4.61,4.6468,4.63785,185.416656,82.2000046,84,87.8,75.8,16.741251,20.145,25.6199989,19.82125,6168.89551,83,81.8,5.47,8.48125,8.98,85.8,85.5,0,2.110575,2.0922,2.0929,46.6293755,46.40625,46.5843735,24.73749924,6.03250027
61,64,66,61.7,-0.008449972,-0.00227499,0.01403749,407.07,415.080841,415.075,17.3179684,17.3440628,17.3492184,303.3854,123.238304,49.8596649,417.431244,417.771881,417.9,4.623,4.66145,4.64435,184.837967,82.3,84,88.1,75.9,17.0675,19.86125,25.45625,20.22875,6175.22,82.9,81.8,5.51125,8.7675,8.940001,85.7000046,85.3,0,2.108125,2.091375,2.09045,46.6293755,46.4468765,46.645,25.50624847,5.8275
61,64.1,65.9,61.7,-0.009275019,-0.003499985,0.012812495,394.044983,400.8965,400.724976,17.38922,17.4103127,17.405468,305.4109,124.529022,49.3518524,418.040619,418.28125,418.309357,4.59045,4.6321,4.65415,185.300919,82.2000046,83.9,87.7000046,75.9,16.741251,20.22625,25.8637486,19.82125,6176.765,82.9,81.7000046,5.67375,8.4,8.89875,85.6,85.3,0,2.10895,2.088925,2.087175,46.7106247,46.52875,46.6656227,26.19375038,5.91
61,64.3,65.7000046,61.6000023,-0.012525022,-0.006362498,0.009549975,379.550018,386.7122,385.389984,17.287344,17.3084373,17.318594,302.517365,123.9437,49.76563,416.818726,417.262482,417.084381,4.623,4.6631,4.6509,184.259262,82.2000046,83.8,87.9,75.9,17.0675,20.105,25.5375,19.6575,6172.082,83,81.8,5.5925,8.5225,9.0625,85.7000046,85.4,0,2.110575,2.09055,2.08555,46.7106247,46.52875,46.7268753,26.95937538,5.95125
61,64,66,61.8,-0.008449972,-0.003087521,0.013224959,368.639984,373.5068,373.81,17.328125,17.3492184,17.3543758,304.1088,123.279907,50.25463,418.243744,418.5875,418.512482,4.6295,4.6696,4.6574,185.648148,82.4,83.9,88.2000046,75.9,17.10875,20.715,25.6199989,19.94375,6172.082,83.1,81.9,5.67375,8.4,8.81625,85.9,85.5,0,2.10895,2.091375,2.087175,46.73125,46.52875,46.7268753,27.41250038,5.91
61.2,64.6,65.6,61.7,-0.014150024,-0.007987499,0.008337498,356.264984,359.4873,360.925018,17.328125,17.35422,17.3543758,305.4109,124.163864,49.5399323,419.259369,419.609375,419.53125,4.61325,4.6517,4.6411,185.995361,82.3,83.8,87.7000046,76.1,16.98625,20.7550011,26.0262489,20.10625,6179.90332,83.1,82,5.51125,8.44125,9.02125,85.9,85.6,0,2.1057,2.088925,2.087175,46.7925,46.6106224,46.82875,27.36875153,5.91
61.2,64.5,65.7000046,61.8,-0.012525022,-0.007175028,0.009150028,341.935,346.117126,346.895,17.3078117,17.3390636,17.3390636,304.398132,123.782288,49.67159,417.8375,418.078125,418.103119,4.6458,4.69085,4.67045,185.300919,82.3,83.8,88,76.1,17.14875,20.715,25.8637486,20.1475,6175.22,83.1,82,5.5925,8.88875,9.02125,85.9,85.5,0,2.109775,2.088925,2.0888,46.89375,46.7331276,46.89,26.89374924,5.99125
61.2,64.4,65.6,61.7,-0.013337493,-0.007175028,0.008737445,328.58,333.241333,333.85,17.3331261,17.35422,17.3595314,304.542816,124.090652,49.7844353,418.143738,418.5875,418.512482,4.6165,4.6582,4.646,185.648148,82.3,83.7000046,88,76,17.10875,20.5925,25.945,19.9037514,6175.22,83.1,82,5.51125,8.5225,8.5725,85.9,85.5,0,2.1114,2.09055,2.08555,46.8125,46.5693741,46.7475,27.33125114,5.99125
61,64.2000046,65.3,61.5,-0.014150024,-0.009212494,0.007112503,317.51,320.1958,320.15,17.4145317,17.4410954,17.4410954,305.2662,123.4472,49.84086,418.446869,418.893768,418.818756,4.60675,4.6468,4.63295,185.763885,82.3,83.7000046,87.9,75.8,17.27125,20.67375,25.8637486,19.8625,6175.22,83.1,81.9,5.51125,8.5625,8.89875,85.9,85.6,0,2.1122,2.09055,2.0888,46.5275,46.3243752,46.5431252,27.84375,5.91
61,64.4,65.1,61.3,-0.017412484,-0.011250019,0.004662514,302.53,305.3572,305.47,17.36875,17.395155,17.4003124,305.8449,123.656906,49.5023155,418.65,419.0969,418.918762,4.6116,4.64845,4.63945,185.648148,82.2000046,83.5,87.7000046,75.8,17.0275,20.715,25.945,19.74,6167.35,83,81.9,5.5925,8.5225,8.735001,86,85.7000046,0,2.113825,2.09055,2.0937,46.4462471,46.263752,46.44125,27.87812424,5.8275
61,64.6,65,61.2,-0.019437492,-0.012875021,0.003025055,289.5,289.869324,288.669983,17.3585949,17.369688,17.385,304.6875,122.751076,49.65278,418.243744,418.5875,418.512482,4.61975,4.65985,4.64435,185.300919,82.3,83.5,87.9,75.8,17.19,20.5525,25.8637486,19.6575,6172.082,82.9,81.7000046,5.67375,8.44125,9.224999,86,85.7000046,0,2.1122,2.09545,2.09045,46.4056244,46.2025,46.38,27.83125114,6.03250027
61,64.5,64.8,61.2,-0.019437492,-0.013287485,0.002212524,278.099976,275.525177,276.435,17.3078117,17.3390636,17.3340626,304.542816,123.167152,49.74682,418.243744,418.4875,418.512482,4.6165,4.66145,4.64435,185.648148,82.3,83.5,87.8,75.7000046,17.23,20.83625,25.7012482,19.9037514,6175.22,82.8,81.7000046,5.63375,8.5625,8.89875,86.1,85.7000046,0,2.1122,2.09545,2.08555,46.3649979,46.1818771,46.31875,28.28437424,6.03250027
61.1000023,64.7000046,64.8,61.2,-0.020250022,-0.014100015,0.001399994,266.7,262.484619,261.59,17.328125,17.3492184,17.3543758,304.6875,122.87281,49.6339722,418.243744,418.6906,418.512482,4.60835,4.6517,4.63785,185.416656,82.3,83.4,87.9,75.8,17.10875,20.5525,25.6199989,19.9849987,6167.35,82.9,81.7000046,5.67375,8.36,8.940001,86.1,85.7000046,0,2.11545,2.09545,2.0888,46.3649979,46.2225,46.359375,29.21249771,5.91
61.2,64.8,64.7000046,61.2,-0.019850016,-0.013700008,0.001399994,253.025009,247.481232,246.915009,17.328125,17.35422,17.3543758,305.121521,123.299187,49.6903954,418.65,418.996857,419.125,4.6165,4.6582,4.63785,185.995361,82.3,83.4,87.7000046,75.9,17.23,20.34875,25.7825,19.94375,6168.89551,82.9,81.8,5.5925,8.318749,9.0625,86,85.6,0,2.113025,2.093825,2.087175,46.5075,46.3243752,46.4818764,30.05624962,5.86875
