TI831061A,TI831061B,TI831060A,TI831060B,PZI831003,TI831001,FI821002,PI821019,TSI821017,PZI831006,TI831002,TI831063A,TI831063B,TI831062A,TI831062B,VSI831091A,VSI831091B,VSI831090A,VSI831090B,SZI831090,TI831064A,TI831064B,VSI831092B,VSI831093A,VSI831093B,TI831065A,TI831065B,PSI831047,TSI831042,OutsideTemperature
65.74401855,69.19697571,65.01940155,61.36100388,13.72790623,277.5571289,129.5066986,49.00997162,413.3381042,4.795599937,149.3055573,81.91252136,89.14801025,86.59700012,82.15018463,14.72210979,18.34499168,27.47300339,25.34804153,6175.140625,85.91867065,92.72239685,6.544669628,10.05314922,8.40550518,90.27799225,86.74240112,2.081274986,47.29231262,24.38171196
66.20419312,69.59397888,64.79216766,61.30109406,14.2608099,279.5114441,134.1950531,48.4596138,412.3529663,4.836501598,148.9062958,81.49022675,89.18560028,84.52407837,82.12188721,14.45268536,18.07614136,28.32331467,25.45426369,6176.371582,86.89398193,93.99398041,6.473276615,10.2010231,8.216730118,91.49398041,87.74398804,2.081213236,47.26961517,24.23950577
65.64356232,68.73822021,65.23851776,61.45339203,13.96165085,279.3721313,131.8497162,48.93532562,415.1855469,4.801265717,150.3513336,81.83358765,89.24932861,86.09999847,82.00080872,14.89252949,17.7700634,27.90732956,25.60840607,6174.342773,86.35086823,93.29023743,6.553749084,10.1401701,8.304379463,90.80134583,87.19200897,2.07894659,47.28551865,24.39145851
65.52529907,68.43170929,65.2875061,61.43755722,13.94834709,279.1865234,131.776123,49.36538696,414.2513123,4.821351528,149.9343872,81.98271179,89.34695435,86.4151535,82.04397583,14.47742081,18.14261627,27.6932869,25.91741943,6172.082031,86.40000153,93.38893127,6.499884129,10.50792789,8.176819801,90.85305023,87.13886261,2.078151703,47.28273773,24.4100666
65.62523651,68.46471405,65.29203033,61.50300217,13.91806698,277.9469604,131.379303,49.09638977,412.4637451,4.807572365,148.8649445,81.88404846,89.39618683,86.2169342,82.08713531,14.22317886,17.18128967,27.55236244,25.17374229,6174.500977,86.22750854,93.18959808,6.608790398,10.37501717,8.403753281,90.69625854,87.09273529,2.081986189,47.30072021,23.94066048
65.68385315,68.46292114,65.25479889,61.56069565,13.92519093,278.1793823,131.4904633,48.90596008,413.3649902,4.795628071,149.2574615,81.80510712,89.40000153,86.06460571,82.01235962,14.48359585,18.10278893,28.14459801,25.85716629,6174.670898,86.34710693,93.25124359,6.500044823,10.30847263,8.357992172,90.76476288,87.18562317,2.081274986,47.32021332,24.25934219
65.70584106,68.38482666,65.329422,61.56322479,13.96046162,280.2113647,131.7746887,48.34831238,415.0667419,4.813771248,150.9514923,81.75562286,89.39053345,85.63171387,82.19063568,14.66766167,18.23937607,28.12106323,26.4491291,6179.415527,86.3884964,93.21770477,6.50009346,10.03884315,8.281118393,90.73942566,87.21327972,2.078000069,47.40051651,24.464571
65.45832825,67.93003845,65.42784119,61.58527374,13.95246124,280.5326233,131.4388123,49.38792038,415.5668945,4.821650028,150.6956329,81.93073273,89.38314819,86.3768692,82.00772858,14.58132267,18.09773254,27.75523758,26.4274292,6179.849121,86.49295807,93.2851181,6.5037117,10.13648224,8.312731743,90.80000305,87.27178192,2.08274889,47.30291367,24.39210892
65.40291595,67.98947906,65.48343658,61.53367233,13.92960453,278.915741,131.379364,49.47829437,413.7119751,4.81539917,149.6416168,81.90830231,89.30539703,86.54492188,82.04084778,14.71595669,17.94300652,28.01963234,26.00059319,6175.746094,86.33211517,93.24264526,6.58470583,10.15631866,8.443167686,90.72179413,87.24744415,2.08204174,47.33049393,24.28397751
65.5153656,68.19476318,65.34306335,61.49022675,13.83062077,277.3041077,130.4038239,49.37117386,412.4187622,4.810482502,148.6771393,81.94577026,89.36144257,86.6513443,82.07396698,14.76680756,18.12264442,27.54188538,25.60121727,6179.095703,86.10865021,92.92713165,6.605663776,10.60794258,8.494456291,90.49230194,87,2.080806017,47.31260681,24.39332199
